entidad,recaudo,participacion,acumulado
MUNICIPIO DE CAÐASGORDAS,137572232.0,3.6991997698577e-05,0.9918047156642524
Municipio SORACA,137514399.0,3.697644689903119e-05,0.9918416921111515
MUNICIPIO DE SABANETA,137005148.0,3.683951365642742e-05,0.9918785316248079
Municipio PUERTO PARRA,136421173.0,3.6682487768703024e-05,0.9919152141125765
Municipio COROMORO,136109879.0,3.659878347195526e-05,0.9919518128960485
Municipio DURANIA,135867639.0,3.653364720577544e-05,0.9919883465432543
MUNICIPIO DE LA MONTAÐITA,135832395.0,3.652417039531787e-05,0.9920248707136496
Municipio UBAQUE,135691877.0,3.648638630577422e-05,0.9920613570999555
MUNICIPIO DE CERTEGUI,135123356.0,3.633351586660308e-05,0.9920976906158221
Municipio VALLE DE SAN JUAN,134679527.0,3.62141740408009e-05,0.9921339047898629
Municipio SUTAMARCHAN,134176153.0,3.607882107328109e-05,0.9921699836109361
Municipio LABATECA,133701527.0,3.595119819732394e-05,0.9922059348091334
Municipio FOSCA,133690905.0,3.594834203228364e-05,0.9922418831511657
Municipio RONCESVALLES,132954696.0,3.575038172272297e-05,0.9922776335328884
Municipio ARCABUCO,132553487.0,3.564250005075411e-05,0.9923132760329392
Municipio SUSA,132085708.0,3.551671827459275e-05,0.9923487927512138
Municipio BOAVITA,131975849.0,3.5487178128183205e-05,0.992384279929342
Municipio GÜEPSA,131901256.0,3.546712070784325e-05,0.9924197470500498
Municipio LA PEÑA,131804366.0,3.5441067814720055e-05,0.9924551881178645
MUNICIPIO DE CLEMENCIA  BOLIVAR,131559483.0,3.5375220868423356e-05,0.9924905633387329
Municipio VIANI,131556693.0,3.537447066126252e-05,0.9925259378093941
MUNICIPIO DE CLEMENCIABOLIVAR,131436354.0,3.5342112532399355e-05,0.9925612799219266
Municipio JUNIN,130585056.0,3.511320577411689e-05,0.9925963931277006
Municipio PANDI,130560406.0,3.510657759973887e-05,0.9926314997053004
MUNICIPIO DE CONTADERO,130513823.0,3.509405182906741e-05,0.9926665937571295
Municipio MACHETA,130344992.0,3.504865461574424e-05,0.9927016424117453
MUNICIPIO DE CAÑASGORDAS,130243727.0,3.5021425322503246e-05,0.9927366638370678
MUNICIPIO DE BARBOSA,130012928.0,3.495936544346578e-05,0.9927716232025113
Municipio PARAMO,129641142.0,3.485939536479203e-05,0.9928064825978761
Municipio de SAN PEDRO DE CARTAGO,129503976.0,3.48225125994072e-05,0.9928413051104755
MUNICIPIO DE LA MONTAÑITA,129422500.0,3.480060439917905e-05,0.9928761057148747
Municipio TURMEQUE,129257965.0,3.4756362343548704e-05,0.9929108620772182
Municipio AMBALEMA,128689024.0,3.460337896996627e-05,0.9929454654561882
Municipio CUBARRAL,128040203.0,3.442891654691865e-05,0.9929798943727352
Municipio PUERTO RONDON,127628854.0,3.431830831559104e-05,0.9930142126810507
Municipio TENA,127512460.0,3.428701096351982e-05,0.9930484996920143
Municipio MORELIA,125805597.0,3.3828050087114275e-05,0.9930823277421014
Municipio MARIPI,125635343.0,3.378227024124993e-05,0.9931161100123426
Municipio SILOS,125635074.0,3.378219790944841e-05,0.993149892210252
Municipio VILLA CARO,125385294.0,3.3715034201694135e-05,0.9931836072444536
MUNICIPIO DE NARIÐO,124205162.0,3.339770679053447e-05,0.9932170049512442
Municipio CRAVO NORTE,123978850.0,3.333685342745783e-05,0.9932503418046716
Municipio RAQUIRA,123162554.0,3.31173584079007e-05,0.9932834591630796
Municipio GONZALEZ,122617742.0,3.2970863116247966e-05,0.9933164300261959
Municipio PAZ DE RIO,121966477.0,3.279574352248312e-05,0.9933492257697183
Municipio SAN JOSE DEL PALMAR,120825942.0,3.24890634062868e-05,0.9933817148331245
Municipio ENTRERRIOS,120803049.0,3.2482907674196084e-05,0.9934141977407988
Municipio SOTAQUIRA,120259673.0,3.233679851067345e-05,0.9934465345393094
Municipio VALLE DE SAN JOSE,119174720.0,3.204506391935662e-05,0.9934785796032288
Municipio SAN JOSE DE PARE,118831157.0,3.195268276423139e-05,0.9935105322859931
MUNICIPIO DE MOGOTES,118181575.0,3.177801571478614e-05,0.9935423103017078
Municipio PAMPLONITA,117808313.0,3.167764875232408e-05,0.9935739879504601
Municipio VALPARAISO,117671452.0,3.1640847998833177e-05,0.9936056287984589
Municipio QUIPAMA,117537247.0,3.1604761421048083e-05,0.99363723355988
Municipio TOTA,117187407.0,3.151069243425669e-05,0.9936687442523142
Municipio de ENTRERRIOS,117036392.0,3.147008579110467e-05,0.9937002143381053
Municipio PIOJO,116415677.0,3.130318083130528e-05,0.9937315175189366
Municipio HERVEO,116407467.0,3.1300973232455646e-05,0.9937628184921691
Municipio HERRAN,116226860.0,3.1252409553352534e-05,0.9937940709017224
Municipio CABUYARO,116156621.0,3.1233522886409813e-05,0.9938253044246088
Municipio ONZAGA,115770264.0,3.1129634790338004e-05,0.9938564340593992
Municipio PARATEBUENO,115715140.0,3.111481241774514e-05,0.993887548871817
Municipio NOCAIMA,114086453.0,3.067687239976461e-05,0.9939182257442167
Municipio CARCASI,113748007.0,3.0585867162217154e-05,0.9939488116113789
Municipio MOLAGAVITA,113585999.0,3.054230459529485e-05,0.9939793539159743
MUNICIPIO DE ARMERO,113165043.0,3.042911312375427e-05,0.994009783029098
Municipio ZETAQUIRA,112753544.0,3.0318464558708332e-05,0.9940401014936567
Municipio TOGÜI,112742874.0,3.031559548687817e-05,0.9940704170891436
Municipio CONCEPCION,112587491.0,3.0273814325848536e-05,0.9941006909034694
Municipio CHIQUIZA,112465366.0,3.0240975956845855e-05,0.9941309318794262
MUNICIPIO DE TURBO,112207333.0,3.017159308790936e-05,0.9941611034725142
MUNICIPIO DE VENECIA,112182604.0,3.0164943671106353e-05,0.9941912684161853
MUNICIPIO DE SAN CARLOS,111894522.0,3.00874808828236e-05,0.9942213558970682
Municipio GUAYABETAL,110974780.0,2.9840170117761036e-05,0.9942511960671859
Municipio CARACOLI,110781016.0,2.9788068633777938e-05,0.9942809841358197
Municipio ABRIAQUI,110712469.0,2.9769636931177924e-05,0.9943107537727508
Municipio SIPI,110512418.0,2.971584492661411e-05,0.9943404696176774
Municipio SACHICA,110125042.0,2.961168283014915e-05,0.9943700813005075
MUNICIPIO DE SOATA,109423791.0,2.942312242808978e-05,0.9943995044229356
MUNICIPIO DE UTICA,109047712.0,2.932199799839758e-05,0.994428826420934
Municipio MOTAVITA,108795930.0,2.9254295969949403e-05,0.994458080716904
Municipio OCAMONTE,108738946.0,2.923897345924931e-05,0.9944873196903633
MUNICIPIO DE CABUYARO,108360244.0,2.913714372726934e-05,0.9945164568340906
Municipio GÜICAN,106996573.0,2.8770464247259038e-05,0.9945452272983378
Municipio CHIPATA,105571065.0,2.8387157326315117e-05,0.9945736144556642
Municipio MATANZA,105046652.0,2.8246147151463087e-05,0.9946018606028156
Municipio MANTA,104962595.0,2.82235449423883e-05,0.994630084147758
Municipio SAN LUIS DE GACENO,103828231.0,2.791852415536386e-05,0.9946580026719134
Municipio ELIAS,103677284.0,2.7877935796830818e-05,0.9946858806077102
Municipio SANTA HELENA DEL OPON,103133470.0,2.7731708858850672e-05,0.9947136123165691
Municipio AGUADA,102782233.0,2.763726423069595e-05,0.9947412495807998
Municipio BOJACA,102584291.0,2.758403931821178e-05,0.994768833620118
Municipio EL DORADO,101379577.0,2.7260102017293068e-05,0.9947960937221353
MUNICIPIO DE COROMORO,101141105.0,2.719597893411757e-05,0.9948232897010694
MUNICIPIO DE ZETAQUIRA,100230904.0,2.695123366243191e-05,0.9948502409347318
Municipio SAN JOSE DE MIRANDA,99953182.0,2.6876556589628118e-05,0.9948771174913215
 MUNICIPIO DE SOATA,99738838.0,2.681892131949087e-05,0.994903936412641
MUNICIPIO DE SAN JOSE DEL PALMAR,99227779.0,2.668150192113556e-05,0.994930617914562
MUNICIPIO DE SAN PABLO,98914744.0,2.659732948436377e-05,0.9949572152440465
Municipio SANTA ROSALIA,98235805.0,2.641476858845947e-05,0.9949836300126349
MUNICIPIO DE CRAVO NORTE,98019340.0,2.6356562999545116e-05,0.9950099865756344
MUNICIPIO DE HERRAN,97615075.0,2.624785959528825e-05,0.9950362344352297
MUNICIPIO DE RIONEGRO,97259773.0,2.6152321923366927e-05,0.9950623867571531
Municipio NILO,97055449.0,2.6097380945613773e-05,0.9950884841380987
Municipio EL COCUY,96775477.0,2.602209886703511e-05,0.9951145062369657
Municipio TAUSA,96354893.0,2.5909007423115974e-05,0.9951404152443889
MUNICIPIO DE RICAURTE,96169207.0,2.585907804431039e-05,0.9951662743224332
MUNICIPIO DE GUAMAL,96065630.0,2.583122707402428e-05,0.9951921055495072
MUNICIPIO DEL VALLE DE SAN JOSE,96032990.0,2.5822450456916828e-05,0.9952179279999641
Municipio GUAVATA,95375451.0,2.5645643838160184e-05,0.9952435736438022
Municipio CARURU,95357364.0,2.5640780398404595e-05,0.9952692144242006
MUNICIPIO DE EL PEÑON,95337470.0,2.563543107178892e-05,0.9952948498552724
MUNICIPIO DE CABRERA,95218125.0,2.5603340221032518e-05,0.9953204531954934
MUNICIPIO DE USIACURI,94980293.0,2.5539389228388538e-05,0.9953459925847218
Municipio LOURDES,94781205.0,2.548585616629637e-05,0.9953714784408881
Municipio MURILLO,94668702.0,2.5455605070878488e-05,0.995396934045959
Municipio ALBAN,94556480.0,2.54254295339596e-05,0.995422359475493
Municipio MONGUA,93937915.0,2.5259102690789533e-05,0.9954476185781838
Municipio CIENEGA,93896113.0,2.5247862490166808e-05,0.9954728664406739
Municipio ENCISO,93800553.0,2.5222167222679426e-05,0.9954980886078966
Municipio PAIME,93703874.0,2.5196171065653346e-05,0.9955232847789622
Municipio GACHALA,93398568.0,2.5114076890941097e-05,0.9955483988558532
Municipio TIBACUY,92094364.0,2.4763387579114893e-05,0.9955731622434323
Municipio FIRAVITOBA,90951018.0,2.4455951609037174e-05,0.9955976181950413
MUNICIPIO DE ARCABUCO,90549695.0,2.4348039283442382e-05,0.9956219662343248
Municipio TARAIRA,89981555.0,2.4195271291915796e-05,0.9956461615056167
Municipio MUTISCUA,89178411.0,2.3979312732781378e-05,0.9956701408183495
Municipio QUEBRADANEGRA,88678274.0,2.3844830166903015e-05,0.9956939856485164
Municipio JESUS MARIA,88128108.0,2.369689523039755e-05,0.9957176825437468
Municipio GAMBITA,87022659.0,2.3399649439808833e-05,0.9957410821931866
Municipio TASCO,87017062.0,2.3398144454332412e-05,0.9957644803376409
MUNICIPIO DE ZAPAYANMAGDALENA,86408005.0,2.3234374231121218e-05,0.995787714711872
Municipio GAMEZA,85592035.0,2.3014966870178583e-05,0.9958107296787422
Municipio TOPAIPI,85402404.0,2.2963976714581057e-05,0.9958336936554567
MUNICIPIO DE APARTADO,85244381.0,2.292148568010891e-05,0.9958566151411368
Municipio CUCAITA,85209705.0,2.2912161599998066e-05,0.9958795273027368
Municipio TIPACOQUE,85193553.0,2.2907818465208862e-05,0.995902435121202
Municipio CHISCAS,84727625.0,2.278253440713163e-05,0.9959252176556092
Municipio SANTIAGO,84537086.0,2.273130009809251e-05,0.9959479489557073
MUNICIPIO DE ZAPAYAN  MAGDALENA,84232889.0,2.2649504124004412e-05,0.9959705984598313
MUNICIPIO DE ELIAS,82791058.0,2.2261808087832396e-05,0.9959928602679191
Municipio ULLOA,82425675.0,2.2163559721148202e-05,0.9960150238276403
MUNICIPIO DE LA VEGA,82124491.0,2.2082573917015518e-05,0.9960371064015573
Municipio MACANAL,81909598.0,2.2024791025469205e-05,0.9960591311925827
Municipio SURATA,81720308.0,2.1973892561858002e-05,0.9960811050851446
Municipio PIEDRAS,81648556.0,2.1954599062143116e-05,0.9961030596842068
Municipio MARULANDA,81563659.0,2.193177098424571e-05,0.996124991455191
MUNICIPIO DE MOMPOS,81361402.0,2.1877385805131068e-05,0.9961468688409961
Municipio SAN MATEO,80710472.0,2.170235629000381e-05,0.9961685711972861
Municipio SAN JOSE DE LA MONTAÑA,80245592.0,2.157735403017194e-05,0.9961901485513163
Municipio SUPATA,80166138.0,2.1555989528466805e-05,0.9962117045408447
Municipio LABRANZAGRANDE,79879570.0,2.147893384184768e-05,0.9962331834746866
MUNICIPIO DE EL PEÐON,79335996.0,2.1332771437816857e-05,0.9962545162461244
Municipio GUTIERREZ,78832181.0,2.1197299889165174e-05,0.9962757135460135
Municipio CUCUNUBA,78755204.0,2.117660143159531e-05,0.9962968901474452
MUNICIPIO DE ONZAGA,78746185.0,2.1174176299558175e-05,0.9963180643237447
MUNICIPIO DE CHIQUIZA BOYACA,78315046.0,2.1058246706326257e-05,0.996339122570451
Municipio MONGUI,78111741.0,2.1003579728966254e-05,0.99636012615018
Municipio CHAGUANI,78026680.0,2.0980707552870144e-05,0.9963811068577328
MUNICIPIO DE EL PEÐOLNARIÐO,78007108.0,2.097544480930314e-05,0.9964020823025421
Municipio CONTRATACION,77119907.0,2.0736884041093933e-05,0.9964228191865833
Municipio NIMAIMA,76883464.0,2.0673306538681642e-05,0.9964434924931219
MUNICIPIO BELÉN DE BAJIRÁ,76719998.0,2.0629351928017217e-05,0.99646412184505
Municipio CONFINES,76002436.0,2.043640563742722e-05,0.9964845582506874
Municipio PINCHOTE,75611335.0,2.033124192029053e-05,0.9965048894926076
Municipio SUTATENZA,75282450.0,2.02428075539491e-05,0.9965251323001616
Municipio GUAYATA,74797621.0,2.0112441178471502e-05,0.9965452447413401
Municipio GALAN,74481343.0,2.002739672670953e-05,0.9965652721380668
Municipio SAN MIGUEL,74022995.0,1.990415086586497e-05,0.9965851762889326
MUNICIPIO DE TAUSA,73940930.0,1.9882084288569536e-05,0.9966050583732212
Municipio SOMONDOCO,73642937.0,1.9801956517071345e-05,0.9966248603297383
Municipio COPER,73619229.0,1.97955816384444e-05,0.9966446559113767
MUNICIPIO DE SABANALARGA,73600801.0,1.9790626506702483e-05,0.9966644465378834
Municipio CACOTA,73385222.0,1.97326591556177e-05,0.9966841791970391
Municipio COVARACHIA,73339368.0,1.9720329406817298e-05,0.9967038995264459
Municipio ZIPACON,72897205.0,1.9601435554179973e-05,0.996723500962
Municipio CAMPOHERMOSO,72822081.0,1.9581235352477146e-05,0.9967430821973525
MUNICIPIO DE SAN GIL,72228895.0,1.942173270555616e-05,0.996762503930058
Municipio CAROLINA,72053453.0,1.9374557850820694e-05,0.9967818784879089
Municipio ALTAMIRA,71947208.0,1.934598947813132e-05,0.9968012244773871
Municipio FUQUENE,71889047.0,1.9330350482188105e-05,0.9968205548278692
Municipio SAN BENITO,71439050.0,1.9209350133888407e-05,0.9968397641780031
MUNICIPIO DE CASABIANCA,70930375.0,1.9072571772763006e-05,0.9968588367497759
Municipio OLAYA,70675419.0,1.900401628283508e-05,0.9968778407660588
Municipio SORA,70512241.0,1.896013911290984e-05,0.9968968009051717
Municipio GUAYABAL DE SIQUIMA,70369065.0,1.892164030987747e-05,0.9969157225454817
Municipio TENZA,70350696.0,1.891670104273143e-05,0.9969346392465244
Municipio CERINZA,70132960.0,1.8858153692777134e-05,0.9969534974002171
MUNICIPIO DE URIBIA,69432403.0,1.8669779901387883e-05,0.9969721671801185
Municipio FLORESTA,69231550.0,1.8615772245876757e-05,0.9969907829523643
MUNICIPIO DE SANTA ROSA DE CABAL,69188393.0,1.8604167697331834e-05,0.9970093871200616
Municipio MACARAVITA,68900079.0,1.852664252623141e-05,0.9970279137625878
Municipio TINJACA,67787454.0,1.822746717055804e-05,0.9970461412297583
Municipio LA JAGUA DEL PILAR,67778041.0,1.8224936095287436e-05,0.9970643661658536
MUNICIPIO DE VALLE DE SAN JUAN,67724503.0,1.821054018454299e-05,0.9970825767060382
Municipio CHINAVITA,67609660.0,1.8179659883119244e-05,0.9971007563659213
Municipio PALMAS DEL SOCORRO,67267014.0,1.8087525301458705e-05,0.9971188438912227
MUNICIPIO DE EL PEÑOL  NARIÑO,67007944.0,1.801786359208286e-05,0.9971368617548149
MUNICIPIO DE SAN PEDRO,66537698.0,1.7891418460700785e-05,0.9971547531732755
Municipio GACHANTIVA,65856096.0,1.7708141506850495e-05,0.9971724613147823
MUNICIPIO DE GRANADA,65725684.0,1.76730748343561e-05,0.9971901343896167
Municipio EL ESPINO,65532649.0,1.762116937224406e-05,0.9972077555589889
Municipio GAMA,65354950.0,1.7573387629493536e-05,0.9972253289466184
Municipio ENCINO,64664766.0,1.738780304917216e-05,0.9972427167496676
MUNICIPIO DE LA CEJA,64550560.0,1.7357094031605568e-05,0.9972600738436992
MUNICIPIO DE CAUCASIA,64534451.0,1.735276245914895e-05,0.9972774266061584
MUNICIPIO DE PUERTO RICO                ,64518938.0,1.7348591145999814e-05,0.9972947751973044
Municipio CHARTA,64354569.0,1.7304393726351075e-05,0.9973120795910307
Municipio JERUSALEN,64299109.0,1.728948100622916e-05,0.997329369072037
Municipio PAEZ,63479416.0,1.706907256239771e-05,0.9973464381445993
Municipio PAYA,62012924.0,1.6674745394041656e-05,0.9973631128899934
MUNICIPIO DE MACANAL,61909069.0,1.6646819671930922e-05,0.9973797597096653
Municipio SANTA SOFIA,60750944.0,1.6335409755032397e-05,0.9973960951194203
Municipio CANDELARIA                 ,60596870.0,1.629398057291801e-05,0.9974123890999932
MUNICIPIO DE LA PLATA,60248696.0,1.620035955929148e-05,0.9974285894595525
MUNICIPIO SAN MIGUEL,60046200.0,1.6145910115118975e-05,0.9974447353696676
Municipio SAN JOAQUIN,59799293.0,1.607951893251635e-05,0.9974608148886002
Municipio CHIVOR,59161973.0,1.590814903009842e-05,0.9974767230376302
ALCALDIA DE EL TAMBO,59022798.0,1.5870726061779495e-05,0.997492593763692
ALCALDIA MUNICIPAL DE VILLANUEVA,58869264.0,1.5829442081051078e-05,0.997508423205773
MUNICIPIO DE SANTA BARBARA,58663885.0,1.577421742281237e-05,0.9975241974231959
MUNICIPIO DE ZIPAQUIRA,57056272.0,1.5341944023365e-05,0.9975395393672193
MUNICIPIO DE MARINILLA,56280944.0,1.5133464948956713e-05,0.9975546728321683
Municipio LA CAPILLA,56190360.0,1.510910768535189e-05,0.9975697819398536
Municipio SUSACON,56145591.0,1.5097069683780703e-05,0.9975848790095374
MUNICIPIO DE GUTIERREZ,55864446.0,1.502147219552474e-05,0.997599900481733
MUNICIPIO DE LA JAGUA DEL PILAR,55722088.0,1.4983193345702969e-05,0.9976148836750787
MUNICIPIO DE SEGOVIA,55630713.0,1.4958623388956847e-05,0.9976298422984676
Municipio ALMEIDA,55410162.0,1.4899319109555326e-05,0.9976447416175772
Municipio TOPAGA,54536519.0,1.466440397169976e-05,0.9976594060215489
Municipio RONDON,54278734.0,1.459508778784423e-05,0.9976740011093368
MUNICIPIO DE VILLA DEL ROSARIO,53843181.0,1.4477971307727746e-05,0.9976884790806445
Municipio HATO,53841411.0,1.4477495369851515e-05,0.9977029565760144
Municipio TIBIRITA,53253259.0,1.4319346322517504e-05,0.9977172759223369
Municipio SAN MIGUEL DE SEMA,53007272.0,1.4253202520053938e-05,0.997731529124857
Municipio SUTATAUSA,52771748.0,1.4189872128889247e-05,0.9977457189969858
MUNICIPIO DE EL ESPINO,52736283.0,1.4180335893420013e-05,0.9977598993328792
MUNICIPIO DE ALBAN,52437564.0,1.4100012906725131e-05,0.9977739993457859
MUNICIPIO DE SARAVENA,52131567.0,1.4017732928017136e-05,0.9977880170787139
Municipio LA UVITA,52085571.0,1.4005364996630053e-05,0.9978020224437105
Municipio BITUIMA,51971824.0,1.3974779400241533e-05,0.9978159972231108
MUNICIPIO DE PALMAS DEL SOCORRO,51715691.0,1.3905907425070484e-05,0.9978299031305359
Municipio CHIVATA,51571640.0,1.3867173342014553e-05,0.9978437703038779
MUNICIPIO DE MAGANGUE,50869081.0,1.3678261229931394e-05,0.9978574485651078
Municipio EL GUACAMAYO,49447434.0,1.3295992498897147e-05,0.9978707445576067
Municipio CHAMEZA,48954576.0,1.3163467193923355e-05,0.9978839080248006
MUNICIPIO DE SANTA ROSA DE OSOS,48839458.0,1.3132512947349346e-05,0.997897040537748
Municipio PULI,48823997.0,1.3128355616555892e-05,0.9979101688933645
MUNICIPIO DE COPER,48657410.0,1.3083561795658862e-05,0.9979232524551601
Municipio SATIVANORTE,48387642.0,1.30110234854921e-05,0.9979362634786456
MUNICIPIO DE CONCORDIA                 ,47618769.0,1.280428010542905e-05,0.997949067758751
Municipio GUATAQUI,47469368.0,1.2764107453086205e-05,0.9979618318662041
Municipio GUAPOTA,47048451.0,1.265092646831239e-05,0.9979744827926724
Municipio BELTRAN,46514562.0,1.2507368278028062e-05,0.9979869901609505
MUNICIPIO DE AGUACHICA,46463267.0,1.2493575490818296e-05,0.9979994837364413
Municipio PACHAVITA,46363463.0,1.2466739047993783e-05,0.9980119504754893
Municipio TUTAZA,45966696.0,1.2360051791870241e-05,0.9980243105272811
MUNICIPIO DE CARMEN DE VIBORAL,45953429.0,1.235648440893015e-05,0.99803666701169
MUNICIPIO DE ESPINAL,45776548.0,1.2308922619390224e-05,0.9980489759343094
Municipio PISBA,45761918.0,1.230498873739629e-05,0.9980612809230468
Municipio SACAMA,45080671.0,1.21218072400127e-05,0.9980734027302868
Municipio SAN JUANITO,44240426.0,1.1895872538987853e-05,0.9980852986028258
MUNICIPIO DE SANTANDER DE QUILICHAO,43959994.0,1.1820466770339662e-05,0.9980971190695961
MUNICIPIO DE SALAMINA                 ,43148639.0,1.160230034346415e-05,0.9981087213699396
MUNICIPIO DE GUARNE,43132886.0,1.1598064496365691e-05,0.9981203194344359
Municipio CEPITA,43079153.0,1.1583616151787422e-05,0.9981319030505877
MUNICIPIO DE SAN JOAQUIN,42986819.0,1.1558788328135477e-05,0.9981434618389159
Municipio VILLAGOMEZ,42447065.0,1.1413653089464655e-05,0.9981548754920053
MUNICIPIO DE LA VIRGINIA,42328655.0,1.1381813652219148e-05,0.9981662573056576
Municipio PAJARITO,41608967.0,1.1188295698394763e-05,0.9981774456013559
MUNICIPIO DE SAN BERNARDO,41549785.0,1.1172382164275485e-05,0.9981886179835202
Municipio OICATA,41143331.0,1.1063090156622535e-05,0.9981996810736768
MUNICIPIO DE RONDON,40787374.0,1.0967376360797864e-05,0.9982106484500376
MUNICIPIO DE HATO,40739144.0,1.0954407725899198e-05,0.9982216028577635
MUNICIPIO DE EL BAGRE,40395744.0,1.0862070400081213e-05,0.9982324649281636
MUNICIPIO DE LA VICTORIA,39937868.0,1.073895145600365e-05,0.9982432038796196
Municipio TUNUNGUA,39446637.0,1.0606863637427953e-05,0.998253810743257
Municipio CORRALES,39404325.0,1.0595486302162926e-05,0.9982644062295591
Municipio BERBEO,39322003.0,1.0573350619763426e-05,0.9982749795801789
Municipio GUACAMAYAS,39045051.0,1.0498880593380367e-05,0.9982854784607722
MUNICIPIO DE UBATE,38980352.0,1.0481483585101108e-05,0.9982959599443573
MUNICIPIO DE LA UVITA,38160592.0,1.0261057125542136e-05,0.9983062210014828
MUNICIPIO DE TIERRALTA,38154664.0,1.0259463136993945e-05,0.9983164804646198
Municipio SAN EDUARDO,37985299.0,1.021392233563354e-05,0.9983266943869555
MUNICIPIO DE MONTELIBANO,37687704.0,1.0133901582934638e-05,0.9983368282885384
MUNICIPIO DE SEVILLA,37617269.0,1.0114962213266641e-05,0.9983469432507517
MUNICIPIO DE GUADALUPE,37561028.0,1.0099839488917982e-05,0.9983570430902406
Municipio PANQUEBA,37421089.0,1.006221108752706e-05,0.9983671053013282
MUNICIPIO DE TUQUERRES,37109967.0,9.978553040109637e-06,0.9983770838543683
Municipio JORDAN,36996952.0,9.94816427226654e-06,0.9983870320186405
MUNICIPIO DE BOLIVAR,36920437.0,9.927590042549118e-06,0.9983969596086831
MUNICIPIO DE REMEDIOS,36703670.0,9.8693032484152e-06,0.9984068289119316
MUNICIPIO DE VILLAMARIA,36008146.0,9.682282787721469e-06,0.9984165111947193
Municipio CUITIVA,35736006.0,9.609106667022265e-06,0.9984261203013863
MUNICIPIO SALAMINA,35710481.0,9.602243212620681e-06,0.998435722544599
Municipio VETAS,35426484.0,9.525878845933639e-06,0.998445248423445
Municipio CALIFORNIA,35191381.0,9.462661658071713e-06,0.998454711085103
MUNICIPIO DE SOCORRO,35052026.0,9.425190289290801e-06,0.9984641362753922
MUNICIPIO DE PUERTO BERRIO,34684011.0,9.326234200295735e-06,0.9984734625095925
Municipio EL CALVARIO,34581845.0,9.298762635853335e-06,0.9984827612722283
MUNICIPIO DE VALLE DEL GUAMUEZ,34486310.0,9.27307409065234e-06,0.998492034346319
MUNICIPIO DE URRAO,34468376.0,9.268251791289441e-06,0.9985013025981102
MUNICIPIO DE MADRID,33969371.67,9.13407379069598e-06,0.9985104366719009
MUNICIPIO DE BELEN,33755187.0,9.076481363034338e-06,0.9985195131532639
Municipio BETEITIVA,33548810.0,9.020988351123045e-06,0.998528534141615
Municipio RECETOR,33388360.0,8.977844717088404e-06,0.9985375119863321
MUNICIPIO DE QUIMBAYA,33386336.0,8.977300480782477e-06,0.9985464892868129
MUNICIPIO DE FUNDACION,33323580.0,8.96042592860125e-06,0.9985554497127415
MUNICIPIO DE QUINCHIA,32563070.0,8.75593128778053e-06,0.9985642056440293
MUNICIPIO DE ANDES,31966229.0,8.595445842589698e-06,0.9985728010898719
MUNICIPIO DE SANTA ROSA DEL SUR,31965446.0,8.595235300580042e-06,0.9985813963251725
MUNICIPIO DE SANTIAGO,31931069.0,8.585991619014391e-06,0.9985899823167915
Municipio PALMAR,31893099.0,8.575781810449135e-06,0.998598558098602
Municipio IZA,31707079.0,8.525762621897412e-06,0.9986070838612239
MUNICIPIO DE SAN EDUARDO,31476098.0,8.463653804615048e-06,0.9986155475150285
MUNICIPIO DE CHIGORODO,31240809.0,8.400386602942399e-06,0.9986239479016314
Municipio LA VICTORIA,30499925.0,8.20116922582728e-06,0.9986321490708573
MUNICIPIO DE CIRCASIA,30189164.0,8.117608248225292e-06,0.9986402666791055
MUNICIPIO DE ANSERMA,29589017.0,7.956233847882584e-06,0.9986482229129534
MUNICIPIO DE PLANETA RICA,29277936.0,7.872586825014837e-06,0.9986560954997784
MUNICIPIO DE CONFINESSANTANDER,29070560.0,7.816825190539502e-06,0.998663912324969
MUNICIPIO DE PEÑOL,29061531.0,7.814397369587811e-06,0.9986717267223386
Municipio LA SALINA,28334901.0,7.619012771279361e-06,0.9986793457351099
MUNICIPIO DE EL CARMEN DE BOLIVAR,28195458.0,7.581517740050364e-06,0.9986869272528499
MUNICIPIO DE CONFINES  SANTANDER,28109379.0,7.558371832452559e-06,0.9986944856246823
MUNICIPIO DE SAN FRANCISCO                ,28005509.0,7.5304420769699905e-06,0.9987020160667593
MUNICIPIO DE COLON,27688330.0,7.445155354006617e-06,0.9987094612221133
MUNICIPIO DE PANQUEBA,27593089.0,7.4195458628935406e-06,0.9987168807679763
MUNICIPIO DE GIRARDOTA,27282671.0,7.336077115060788e-06,0.9987242168450913
MUNICIPIO DE CONCEPCION                 ,27122869.0,7.29310772268931e-06,0.998731509952814
ALCALDIA MUNICIPAL DE LA VEGA,27012439.0,7.263414039258675e-06,0.9987387733668532
MUNICIPIO DE SAN MARCOS,26742557.0,7.190845075465987e-06,0.9987459642119287
MUNICIPIO DE ARJONA,26381838.0,7.093850818530234e-06,0.9987530580627473
MUNICIPIO DE LOS PATIOS,26075873.0,7.0115794443488136e-06,0.9987600696421917
MUNICIPIO DE BELEN DE UMBRIA,25809405.0,6.939928475985195e-06,0.9987670095706677
MUNICIPIO DE NECOCLI,25634489.0,6.8928950581553215e-06,0.9987739024657258
MUNICIPIO DE ZARZAL,25456014.0,6.844904655635331e-06,0.9987807473703815
MUNICIPIO DE TIBU,25139406.0,6.759771469693047e-06,0.9987875071418512
MUNICIPIO DE TURBACO,24816182.0,6.672859297881188e-06,0.9987941800011491
MUNICIPIO DE LA TEBAIDA,24374193.0,6.55401223235712e-06,0.9988007340133814
